,lat,lon,intensity
37,19.874943900011303,-72.58324739998068,45.006975296895575
38,19.83327720001131,-73.37491469998082,41.88263693882702
39,19.83327720001131,-73.33324799998081,41.89868158704293
40,19.83327720001131,-73.2915812999808,41.90116750328304
41,19.83327720001131,-73.2499145999808,41.90797118305941
42,19.83327720001131,-73.20824789998079,42.12628487726175
43,19.83327720001131,-73.16658119998078,42.37206118510201
44,19.83327720001131,-73.12491449998078,42.55818556955889
45,19.83327720001131,-73.08324779998077,42.79604111149601
46,19.83327720001131,-73.04158109998076,42.94999077492092
47,19.83327720001131,-72.99991439998075,43.4171734143075
48,19.83327720001131,-72.95824769998075,43.85666318236026
49,19.83327720001131,-72.91658099998074,44.197878456021975
50,19.83327720001131,-72.87491429998073,44.346608849494686
51,19.83327720001131,-72.83324759998072,44.32320622354647
52,19.83327720001131,-72.79158089998072,44.29004508001893
53,19.83327720001131,-72.74991419998071,44.366792924233586
54,19.83327720001131,-72.7082474999807,44.79320552845452
55,19.83327720001131,-72.6665807999807,44.95930407102211
56,19.83327720001131,-72.62491409998069,44.84035087989527
57,19.83327720001131,-72.58324739998068,44.59034246579526
58,19.83327720001131,-72.54158069998067,44.3816846978118
59,19.791610500011316,-73.37491469998082,41.622617252737435
60,19.791610500011316,-73.33324799998081,41.61768474704635
61,19.791610500011316,-73.2915812999808,41.69692375120957
62,19.791610500011316,-73.2499145999808,41.78968157354613
63,19.791610500011316,-73.20824789998079,42.07586296331635
64,19.791610500011316,-73.16658119998078,42.31141970246994
65,19.791610500011316,-73.12491449998078,42.55124215911853
66,19.791610500011316,-73.08324779998077,42.727648262397345
67,19.791610500011316,-73.04158109998076,42.97358754997364
68,19.791610500011316,-72.99991439998075,43.24313154971306
69,19.791610500011316,-72.95824769998075,43.589961614723045
70,19.791610500011316,-72.91658099998074,44.03632638318123
71,19.791610500011316,-72.87491429998073,44.210080384836296
72,19.791610500011316,-72.83324759998072,44.22642755661719
73,19.791610500011316,-72.79158089998072,44.35099011705164
74,19.791610500011316,-72.74991419998071,44.43765865817253
75,19.791610500011316,-72.7082474999807,44.575889841059116
76,19.791610500011316,-72.6665807999807,44.7650957570049
77,19.791610500011316,-72.62491409998069,44.5892709212938
78,19.791610500011316,-72.58324739998068,44.24918305891973
79,19.791610500011316,-72.54158069998067,44.104492538278905
80,19.791610500011316,-72.49991399998066,44.07038828850071
81,19.791610500011316,-72.45824729998066,43.965115386327334
82,19.791610500011316,-72.41658059998065,43.70218564141011
83,19.749943800011323,-73.41658139998083,41.32133154902371
84,19.749943800011323,-73.37491469998082,41.37972743246624
85,19.749943800011323,-73.33324799998081,41.472341702517404
86,19.749943800011323,-73.2915812999808,41.517052067473536
87,19.749943800011323,-73.2499145999808,41.6899489812226
88,19.749943800011323,-73.20824789998079,41.92974426828649
89,19.749943800011323,-73.16658119998078,42.20118759002415
90,19.749943800011323,-73.12491449998078,42.4185108864518
91,19.749943800011323,-73.08324779998077,42.554954706894115
92,19.749943800011323,-73.04158109998076,42.86620606057717
93,19.749943800011323,-72.99991439998075,43.14136454386056
94,19.749943800011323,-72.95824769998075,43.35748259292346
95,19.749943800011323,-72.91658099998074,43.735476382050265
96,19.749943800011323,-72.87491429998073,43.99782681178328
97,19.749943800011323,-72.83324759998072,44.18791716231172
98,19.749943800011323,-72.79158089998072,44.405286290283414
99,19.749943800011323,-72.74991419998071,44.52931489905489
100,19.749943800011323,-72.7082474999807,44.53254321354846
101,19.749943800011323,-72.6665807999807,44.601203560110875
102,19.749943800011323,-72.62491409998069,44.4024210537564
103,19.749943800011323,-72.58324739998068,44.1778007220788
104,19.749943800011323,-72.54158069998067,44.04126939733918
105,19.749943800011323,-72.49991399998066,43.87679434141533
106,19.749943800011323,-72.45824729998066,43.7099420246403
107,19.749943800011323,-72.41658059998065,43.47457352135803
108,19.749943800011323,-72.37491389998064,43.095734719415724
109,19.749943800011323,-72.33324719998063,42.83939424825532
110,19.749943800011323,-72.29158049998063,42.65651205735558
111,19.749943800011323,-72.24991379998062,42.44453683300429
112,19.70827710001133,-73.45824809998084,40.86619828525255
113,19.70827710001133,-73.41658139998083,41.00174484397281
114,19.70827710001133,-73.37491469998082,41.12675667812119
115,19.70827710001133,-73.33324799998081,41.28519994320159
116,19.70827710001133,-73.2915812999808,41.29297241178317
117,19.70827710001133,-73.2499145999808,41.49342413307244
118,19.70827710001133,-73.20824789998079,41.62007408318371
119,19.70827710001133,-73.16658119998078,41.837396765758605
120,19.70827710001133,-73.12491449998078,42.01839647907284
121,19.70827710001133,-73.08324779998077,42.20325892370075
122,19.70827710001133,-73.04158109998076,42.46366390334846
123,19.70827710001133,-72.99991439998075,42.82334817898315
124,19.70827710001133,-72.95824769998075,43.19203475684532
125,19.70827710001133,-72.91658099998074,43.49488365510244
126,19.70827710001133,-72.87491429998073,43.644381436344936
127,19.70827710001133,-72.83324759998072,43.91302462828999
128,19.70827710001133,-72.79158089998072,44.24569237835069
129,19.70827710001133,-72.74991419998071,44.43649515961889
130,19.70827710001133,-72.7082474999807,44.45205304328114
131,19.70827710001133,-72.6665807999807,44.34231924145732
132,19.70827710001133,-72.62491409998069,44.19097519658011
133,19.70827710001133,-72.58324739998068,44.0774903480109
134,19.70827710001133,-72.54158069998067,43.97115185890396
135,19.70827710001133,-72.49991399998066,43.82221811771409
136,19.70827710001133,-72.45824729998066,43.55712469374311
137,19.70827710001133,-72.41658059998065,43.2833993390218
138,19.70827710001133,-72.37491389998064,42.893409589324776
139,19.70827710001133,-72.33324719998063,42.64070450734061
140,19.70827710001133,-72.29158049998063,42.458089324326316
141,19.70827710001133,-72.24991379998062,42.25292989809841
142,19.70827710001133,-72.20824709998061,42.02497065129736
143,19.70827710001133,-72.1665803999806,41.771220007916284
144,19.70827710001133,-72.1249136999806,41.63512351429273
145,19.70827710001133,-72.08324699998059,41.59344135919348
146,19.70827710001133,-72.04158029998058,41.556739158445964
147,19.70827710001133,-71.99991359998057,41.5427194102418
148,19.70827710001133,-71.95824689998057,41.52881764391625
149,19.70827710001133,-71.91658019998056,41.54996736826405
150,19.70827710001133,-71.87491349998055,41.71502969379776
151,19.70827710001133,-71.83324679998054,41.90203622627232
152,19.70827710001133,-71.79158009998054,41.97391604818691
153,19.666610400011336,-73.41658139998083,40.699824177936044
154,19.666610400011336,-73.37491469998082,40.90617682531034
155,19.666610400011336,-73.33324799998081,41.04780542477232
156,19.666610400011336,-73.2915812999808,41.03409529394333
157,19.666610400011336,-73.2499145999808,41.148677417460185
158,19.666610400011336,-73.20824789998079,41.324041212954874
159,19.666610400011336,-73.16658119998078,41.580707991351105
160,19.666610400011336,-73.12491449998078,41.799935516960616
161,19.666610400011336,-73.08324779998077,42.08667963787133
162,19.666610400011336,-73.04158109998076,42.42262212567381
163,19.666610400011336,-72.99991439998075,42.65241238731688
164,19.666610400011336,-72.95824769998075,43.25325751813983
165,19.666610400011336,-72.91658099998074,43.65174087129987
166,19.666610400011336,-72.87491429998073,43.79682713323802
167,19.666610400011336,-72.83324759998072,43.95631501782612
168,19.666610400011336,-72.79158089998072,44.05424009962188
169,19.666610400011336,-72.74991419998071,44.403593936744116
170,19.666610400011336,-72.7082474999807,44.54131414400656
171,19.666610400011336,-72.6665807999807,44.42780933679054
172,19.666610400011336,-72.62491409998069,44.16931395111646
173,19.666610400011336,-72.58324739998068,43.94616560362047
174,19.666610400011336,-72.54158069998067,43.78511688107456
175,19.666610400011336,-72.49991399998066,43.69149150216094
176,19.666610400011336,-72.45824729998066,43.487521702612945
177,19.666610400011336,-72.41658059998065,43.154696802161396
178,19.666610400011336,-72.37491389998064,42.75981065614157
179,19.666610400011336,-72.33324719998063,42.49740662803814
180,19.666610400011336,-72.29158049998063,42.27854347215212
181,19.666610400011336,-72.24991379998062,42.09392050426975
182,19.666610400011336,-72.20824709998061,41.88930040667482
183,19.666610400011336,-72.1665803999806,41.60510658662152
184,19.666610400011336,-72.1249136999806,41.454059732714995
185,19.666610400011336,-72.08324699998059,41.38473080892618
186,19.666610400011336,-72.04158029998058,41.298675293859674
187,19.666610400011336,-71.99991359998057,41.246278345133554
188,19.666610400011336,-71.95824689998057,41.221344391064434
189,19.666610400011336,-71.91658019998056,41.22100767043099
190,19.666610400011336,-71.87491349998055,41.295527827273446
191,19.666610400011336,-71.79158009998054,41.48463640222027
192,19.666610400011336,-71.74991339998053,41.5382511096488
193,19.624943700011343,-73.16658119998078,41.354505110878705
194,19.624943700011343,-73.08324779998077,42.081067641220244
195,19.624943700011343,-73.04158109998076,42.54087225435516
196,19.624943700011343,-72.99991439998075,42.85037948858161
197,19.624943700011343,-72.95824769998075,43.18635741932176
198,19.624943700011343,-72.91658099998074,43.696029696491856
199,19.624943700011343,-72.87491429998073,43.992164497288314
200,19.624943700011343,-72.83324759998072,44.17312816393277
201,19.624943700011343,-72.79158089998072,44.26440675410145
202,19.624943700011343,-72.74991419998071,44.27081035690417
203,19.624943700011343,-72.7082474999807,44.5745248461194
204,19.624943700011343,-72.6665807999807,44.617871052830125
205,19.624943700011343,-72.62491409998069,44.38692521235354
206,19.624943700011343,-72.58324739998068,44.11044466073996
207,19.624943700011343,-72.54158069998067,43.856327643727106
208,19.624943700011343,-72.49991399998066,43.563082353687015
209,19.624943700011343,-72.45824729998066,43.458673278030815
210,19.624943700011343,-72.41658059998065,43.15082862747294
211,19.624943700011343,-72.37491389998064,42.767215827954324
212,19.624943700011343,-72.33324719998063,42.43605546624446
213,19.624943700011343,-72.29158049998063,42.19476519615635
214,19.624943700011343,-72.24991379998062,42.02100097062847
215,19.624943700011343,-72.20824709998061,41.810546400467885
216,19.624943700011343,-72.1665803999806,41.54638722416746
217,19.624943700011343,-72.1249136999806,41.34111984721566
218,19.624943700011343,-72.08324699998059,41.23930507042269
219,19.624943700011343,-72.04158029998058,41.12421804666923
220,19.624943700011343,-71.99991359998057,41.00181589751881
221,19.624943700011343,-71.95824689998057,40.88435237585327
222,19.624943700011343,-71.91658019998056,40.881295659242134
223,19.624943700011343,-71.87491349998055,40.91480034686147
224,19.624943700011343,-71.83324679998054,41.01893974807614
225,19.624943700011343,-71.79158009998054,41.10256629725401
226,19.624943700011343,-71.74991339998053,41.19790122358809
227,19.58327700001135,-72.95824769998075,43.20532378758167
228,19.58327700001135,-72.91658099998074,43.529074724924286
229,19.58327700001135,-72.87491429998073,43.89095119040443
230,19.58327700001135,-72.83324759998072,44.211696167077854
231,19.58327700001135,-72.79158089998072,44.38286338647186
232,19.58327700001135,-72.74991419998071,44.3853298992753
233,19.58327700001135,-72.7082474999807,44.450315438151534
234,19.58327700001135,-72.6665807999807,44.64578049172913
235,19.58327700001135,-72.62491409998069,44.53899854236834
236,19.58327700001135,-72.58324739998068,44.3184495144946
237,19.58327700001135,-72.54158069998067,44.10221950091387
238,19.58327700001135,-72.49991399998066,43.76324141336112
239,19.58327700001135,-72.45824729998066,43.456229129633705
240,19.58327700001135,-72.41658059998065,43.230676026065545
241,19.58327700001135,-72.37491389998064,42.87942201074463
242,19.58327700001135,-72.33324719998063,42.5008373246056
243,19.58327700001135,-72.29158049998063,42.21551595927144
244,19.58327700001135,-72.24991379998062,41.94734875609537
245,19.58327700001135,-72.20824709998061,41.75153664941686
246,19.58327700001135,-72.1665803999806,41.50294606901439
247,19.58327700001135,-72.1249136999806,41.22628608207679
248,19.58327700001135,-72.08324699998059,41.0828915747175
249,19.58327700001135,-72.04158029998058,40.938499149489886
250,19.58327700001135,-71.99991359998057,40.81995238428971
251,19.58327700001135,-71.95824689998057,40.70728414583365
252,19.58327700001135,-71.91658019998056,40.68883409069673
253,19.58327700001135,-71.87491349998055,40.71308792469847
254,19.58327700001135,-71.83324679998054,40.767525401379956
255,19.58327700001135,-71.79158009998054,40.844402783182005
256,19.58327700001135,-71.74991339998053,40.97032259597199
257,19.541610300011357,-72.87491429998073,43.74305333715989
258,19.541610300011357,-72.83324759998072,44.00745802681731
259,19.541610300011357,-72.79158089998072,44.30028745683542
260,19.541610300011357,-72.74991419998071,44.39691852302077
261,19.541610300011357,-72.7082474999807,44.30499551528732
262,19.541610300011357,-72.6665807999807,44.48643968883887
263,19.541610300011357,-72.62491409998069,44.506052616063776
264,19.541610300011357,-72.58324739998068,44.4066021879975
265,19.541610300011357,-72.54158069998067,44.324728379463714
266,19.541610300011357,-72.49991399998066,44.058642565744854
267,19.541610300011357,-72.45824729998066,43.65907188945483
268,19.541610300011357,-72.41658059998065,43.340475168690375
269,19.541610300011357,-72.37491389998064,43.07641617745628
270,19.541610300011357,-72.33324719998063,42.73089041765404
271,19.541610300011357,-72.29158049998063,42.39640063391837
272,19.541610300011357,-72.24991379998062,42.08626358102098
273,19.541610300011357,-72.20824709998061,41.84124639498569
274,19.541610300011357,-72.1665803999806,41.537822633108775
275,19.541610300011357,-72.1249136999806,41.17495195937592
276,19.541610300011357,-72.08324699998059,40.93656764138725
277,19.541610300011357,-72.04158029998058,40.8365727242102
278,19.541610300011357,-71.99991359998057,40.721785025680916
279,19.541610300011357,-71.95824689998057,40.638338195970256
280,19.541610300011357,-71.91658019998056,40.60500601562792
281,19.541610300011357,-71.87491349998055,40.61661256757469
282,19.541610300011357,-71.83324679998054,40.64471473855985
283,19.541610300011357,-71.79158009998054,40.7218528854599
284,19.541610300011357,-71.74991339998053,40.854373598745426
285,19.499943600011363,-72.79158089998072,44.3672886942761
286,19.499943600011363,-72.74991419998071,44.609574521451286
287,19.499943600011363,-72.7082474999807,44.61056214148534
288,19.499943600011363,-72.6665807999807,44.62764482251475
289,19.499943600011363,-72.62491409998069,44.39088422349605
290,19.499943600011363,-72.58324739998068,44.05817362824842
291,19.499943600011363,-72.54158069998067,44.17111895472953
292,19.499943600011363,-72.49991399998066,44.11470410923472
293,19.499943600011363,-72.45824729998066,43.849410220796265
294,19.499943600011363,-72.41658059998065,43.42283033363758
295,19.499943600011363,-72.37491389998064,43.280214887835285
296,19.499943600011363,-72.33324719998063,43.020589310331225
297,19.499943600011363,-72.29158049998063,42.65003916604991
298,19.499943600011363,-72.24991379998062,42.31230536918018
299,19.499943600011363,-72.20824709998061,42.00117302629026
300,19.499943600011363,-72.1665803999806,41.673708678823296
301,19.499943600011363,-72.1249136999806,41.29149340597169
302,19.499943600011363,-72.08324699998059,41.02283636859741
303,19.499943600011363,-72.04158029998058,40.86825597774037
304,19.499943600011363,-71.99991359998057,40.73762821851325
305,19.499943600011363,-71.95824689998057,40.68084121122862
306,19.499943600011363,-71.91658019998056,40.66020100699775
307,19.499943600011363,-71.87491349998055,40.61233905162096
308,19.499943600011363,-71.83324679998054,40.62592038522668
309,19.499943600011363,-71.79158009998054,40.6526667203672
310,19.499943600011363,-71.74991339998053,40.7845716529845
311,19.45827690001137,-72.74991419998071,44.7036134620031
312,19.45827690001137,-72.7082474999807,44.85766048604717
313,19.45827690001137,-72.6665807999807,44.77363820329086
314,19.45827690001137,-72.62491409998069,44.520522613966016
315,19.45827690001137,-72.58324739998068,44.198187796848984
316,19.45827690001137,-72.54158069998067,43.87487191709107
317,19.45827690001137,-72.49991399998066,44.035983464950675
318,19.45827690001137,-72.45824729998066,43.978291722971186
319,19.45827690001137,-72.41658059998065,43.72317137405788
320,19.45827690001137,-72.37491389998064,43.4821701014342
321,19.45827690001137,-72.33324719998063,43.25962995100502
322,19.45827690001137,-72.29158049998063,42.938489085596565
323,19.45827690001137,-72.24991379998062,42.57193740440417
324,19.45827690001137,-72.20824709998061,42.232666168990406
325,19.45827690001137,-72.1665803999806,41.86529496010356
326,19.45827690001137,-72.1249136999806,41.508468165207645
327,19.45827690001137,-72.08324699998059,41.211779048991026
328,19.45827690001137,-72.04158029998058,41.06522544844966
329,19.45827690001137,-71.99991359998057,40.92817305821804
330,19.45827690001137,-71.95824689998057,40.80260459885671
331,19.45827690001137,-71.91658019998056,40.75235664244717
332,19.45827690001137,-71.87491349998055,40.70596851895201
333,19.45827690001137,-71.83324679998054,40.65634961227333
334,19.45827690001137,-71.79158009998054,40.64931399559276
335,19.45827690001137,-71.74991339998053,40.71355964019058
336,19.45827690001137,-71.70824669998052,40.8297105134133
337,19.416610200011377,-72.7082474999807,44.99278253976381
338,19.416610200011377,-72.6665807999807,45.047596330997386
339,19.416610200011377,-72.62491409998069,44.8617807008051
340,19.416610200011377,-72.58324739998068,44.60502559499119
341,19.416610200011377,-72.54158069998067,44.28302525382213
342,19.416610200011377,-72.49991399998066,44.155789518703436
343,19.416610200011377,-72.45824729998066,44.1761384758099
344,19.416610200011377,-72.41658059998065,43.95669769330011
345,19.416610200011377,-72.37491389998064,43.59292590836288
346,19.416610200011377,-72.33324719998063,43.25645401266902
347,19.416610200011377,-72.29158049998063,42.91265076750554
348,19.416610200011377,-72.24991379998062,42.6209665288673
349,19.416610200011377,-72.20824709998061,42.36254660236344
350,19.416610200011377,-72.1665803999806,42.042489600292285
351,19.416610200011377,-72.1249136999806,41.64314552424551
352,19.416610200011377,-72.08324699998059,41.394114086625066
353,19.416610200011377,-72.04158029998058,41.293626503299215
354,19.416610200011377,-71.99991359998057,41.20875494083758
355,19.416610200011377,-71.95824689998057,41.04370025222748
356,19.416610200011377,-71.91658019998056,40.95200491285641
357,19.416610200011377,-71.87491349998055,40.87186344282939
358,19.416610200011377,-71.83324679998054,40.798314267268125
359,19.416610200011377,-71.79158009998054,40.68822762835811
360,19.416610200011377,-71.74991339998053,40.659215739654385
361,19.416610200011377,-71.70824669998052,40.69070059558334
362,19.374943500011383,-72.74991419998071,44.59199288497467
363,19.374943500011383,-72.7082474999807,44.851229148399995
364,19.374943500011383,-72.6665807999807,45.10694324926824
365,19.374943500011383,-72.62491409998069,45.07686940015177
366,19.374943500011383,-72.58324739998068,44.98439508231953
367,19.374943500011383,-72.54158069998067,44.717515718934266
368,19.374943500011383,-72.49991399998066,44.368044884122824
369,19.374943500011383,-72.45824729998066,44.36275768998967
370,19.374943500011383,-72.41658059998065,44.046024685983674
371,19.374943500011383,-72.37491389998064,43.5269046967958
372,19.374943500011383,-72.33324719998063,43.00821591995552
373,19.374943500011383,-72.29158049998063,42.61034920078488
374,19.374943500011383,-72.24991379998062,42.37611948306419
375,19.374943500011383,-72.20824709998061,42.29396956984047
376,19.374943500011383,-72.1665803999806,42.07101400796917
377,19.374943500011383,-72.1249136999806,41.679178786386856
378,19.374943500011383,-72.08324699998059,41.567184639679525
379,19.374943500011383,-72.04158029998058,41.49956438603194
380,19.374943500011383,-71.99991359998057,41.49343340378694
381,19.374943500011383,-71.95824689998057,41.36688167289596
382,19.374943500011383,-71.91658019998056,41.24761307458969
383,19.374943500011383,-71.87491349998055,41.09448932287657
384,19.374943500011383,-71.83324679998054,40.90317072159539
385,19.374943500011383,-71.79158009998054,40.716563505479314
386,19.374943500011383,-71.74991339998053,40.65281654284508
387,19.33327680001139,-72.74991419998071,44.812778898019246
388,19.33327680001139,-72.7082474999807,44.85204405424041
389,19.33327680001139,-72.6665807999807,44.82717373724295
390,19.33327680001139,-72.62491409998069,45.02834295933418
391,19.33327680001139,-72.58324739998068,45.11285137312312
392,19.33327680001139,-72.54158069998067,44.986827715752035
393,19.33327680001139,-72.49991399998066,44.68076360310489
394,19.33327680001139,-72.45824729998066,44.4683929757624
395,19.33327680001139,-72.41658059998065,44.03752178601392
396,19.33327680001139,-72.37491389998064,43.52659453721657
397,19.33327680001139,-72.33324719998063,43.07822494610958
398,19.33327680001139,-72.29158049998063,42.7133698837221
399,19.33327680001139,-72.24991379998062,42.41382181279031
400,19.33327680001139,-72.20824709998061,42.15488809776864
401,19.33327680001139,-72.1665803999806,42.03265522115231
402,19.33327680001139,-72.1249136999806,41.82486291636946
403,19.33327680001139,-72.08324699998059,41.7831022970567
404,19.33327680001139,-72.04158029998058,41.7945154401847
405,19.33327680001139,-71.99991359998057,41.83419492390044
406,19.33327680001139,-71.95824689998057,41.72650795094731
407,19.33327680001139,-71.91658019998056,41.55782388600794
408,19.33327680001139,-71.87491349998055,41.33508693676066
409,19.33327680001139,-71.83324679998054,41.06846674914431
410,19.33327680001139,-71.79158009998054,40.84773248291678
411,19.291610100011397,-72.74991419998071,45.26964010017437
412,19.291610100011397,-72.7082474999807,45.19568952268848
413,19.291610100011397,-72.6665807999807,45.18604238151082
414,19.291610100011397,-72.62491409998069,44.90359167079993
415,19.291610100011397,-72.58324739998068,45.150791327881514
416,19.291610100011397,-72.54158069998067,45.13120047882187
417,19.291610100011397,-72.49991399998066,44.87753893821863
418,19.291610100011397,-72.45824729998066,44.49307628960726
419,19.291610100011397,-72.41658059998065,44.11317966952264
420,19.291610100011397,-72.37491389998064,43.657259474443144
421,19.291610100011397,-72.33324719998063,43.278837868132605
422,19.291610100011397,-72.29158049998063,42.95760450628483
423,19.291610100011397,-72.24991379998062,42.67148597885807
424,19.291610100011397,-72.20824709998061,42.44077611663586
425,19.291610100011397,-72.1665803999806,42.265315589960714
426,19.291610100011397,-72.1249136999806,42.195097481108675
427,19.291610100011397,-72.08324699998059,42.047374455775625
428,19.291610100011397,-72.04158029998058,41.8842631835959
429,19.291610100011397,-71.99991359998057,41.78433319442785
430,19.291610100011397,-71.95824689998057,41.758966708107955
431,19.291610100011397,-71.91658019998056,41.75164284022948
432,19.291610100011397,-71.87491349998055,41.595274046681126
433,19.291610100011397,-71.83324679998054,41.37111769535629
434,19.291610100011397,-71.79158009998054,41.22981085330376
435,19.249943400011404,-72.74991419998071,45.61135619975906
436,19.249943400011404,-72.7082474999807,45.677646006482405
437,19.249943400011404,-72.6665807999807,45.566502580374035
438,19.249943400011404,-72.62491409998069,45.241251229652526
439,19.249943400011404,-72.58324739998068,45.08149188775373
440,19.249943400011404,-72.54158069998067,45.185145761239106
441,19.249943400011404,-72.49991399998066,45.04145682590102
442,19.249943400011404,-72.45824729998066,44.70161629050605
443,19.249943400011404,-72.41658059998065,44.30418383556295
444,19.249943400011404,-72.37491389998064,43.865841607038405
445,19.249943400011404,-72.33324719998063,43.443602864892526
446,19.249943400011404,-72.29158049998063,43.116622389920806
447,19.249943400011404,-72.24991379998062,42.830252546210986
448,19.249943400011404,-72.20824709998061,42.64747603273308
449,19.249943400011404,-72.1665803999806,42.4985689321198
450,19.249943400011404,-72.1249136999806,42.319123648002346
451,19.249943400011404,-72.08324699998059,42.006890802811576
452,19.249943400011404,-72.04158029998058,41.642428423378256
453,19.249943400011404,-71.99991359998057,41.48161526285302
454,19.249943400011404,-71.95824689998057,41.572004755291644
455,19.249943400011404,-71.91658019998056,41.78947644744944
456,19.249943400011404,-71.87491349998055,41.91227959260422
457,19.249943400011404,-71.83324679998054,41.837869363129464
458,19.249943400011404,-71.79158009998054,41.837201400727096
459,19.249943400011404,-71.74991339998053,41.98138072718515
460,19.20827670001141,-72.79158089998072,45.718340997954286
461,19.20827670001141,-72.74991419998071,45.97500474673386
462,19.20827670001141,-72.7082474999807,46.076074389365324
463,19.20827670001141,-72.6665807999807,45.92658183992278
464,19.20827670001141,-72.62491409998069,45.614172104955436
465,19.20827670001141,-72.58324739998068,45.170905281971926
466,19.20827670001141,-72.54158069998067,45.40561133779594
467,19.20827670001141,-72.49991399998066,45.316818477545816
468,19.20827670001141,-72.45824729998066,44.99412271201647
469,19.20827670001141,-72.41658059998065,44.564860145355226
470,19.20827670001141,-72.37491389998064,44.08949774015283
471,19.20827670001141,-72.33324719998063,43.67367407326774
472,19.20827670001141,-72.29158049998063,43.32638244957077
473,19.20827670001141,-72.24991379998062,43.002575379765034
474,19.20827670001141,-72.20824709998061,42.77464446454104
475,19.20827670001141,-72.1665803999806,42.57712849892012
476,19.20827670001141,-72.1249136999806,42.30109994268171
477,19.20827670001141,-72.08324699998059,42.03342293003834
478,19.20827670001141,-72.04158029998058,41.818532015117576
479,19.20827670001141,-71.99991359998057,41.79044428512632
480,19.20827670001141,-71.95824689998057,41.82157956890244
481,19.20827670001141,-71.91658019998056,41.960345897779575
482,19.20827670001141,-71.87491349998055,42.250251275913485
483,19.20827670001141,-71.83324679998054,42.331677091933756
484,19.20827670001141,-71.79158009998054,42.472752715758475
485,19.20827670001141,-71.74991339998053,42.618416479590046
486,19.20827670001141,-71.70824669998052,42.74641890089262
487,19.20827670001141,-71.66657999998051,42.77564031732708
488,19.166610000011417,-72.74991419998071,46.20525512463558
489,19.166610000011417,-72.7082474999807,46.30810055556924
490,19.166610000011417,-72.6665807999807,46.32748730443377
491,19.166610000011417,-72.62491409998069,46.12140720922286
492,19.166610000011417,-72.58324739998068,45.81472960834142
493,19.166610000011417,-72.54158069998067,45.902366356414454
494,19.166610000011417,-72.49991399998066,45.72365598055518
495,19.166610000011417,-72.45824729998066,45.34218872825589
496,19.166610000011417,-72.41658059998065,44.87321855148294
497,19.166610000011417,-72.37491389998064,44.40643494758225
498,19.166610000011417,-72.33324719998063,43.98412515906076
499,19.166610000011417,-72.29158049998063,43.62223236811776
500,19.166610000011417,-72.24991379998062,43.30322051301035
501,19.166610000011417,-72.20824709998061,42.99921048494994
502,19.166610000011417,-72.1665803999806,42.70345057919987
503,19.166610000011417,-72.1249136999806,42.41548953965191
504,19.166610000011417,-72.08324699998059,42.17728813384875
505,19.166610000011417,-72.04158029998058,42.025653268784986
506,19.166610000011417,-71.99991359998057,42.03658772878177
507,19.166610000011417,-71.95824689998057,42.21143536728287
508,19.166610000011417,-71.91658019998056,42.42228895589718
509,19.166610000011417,-71.87491349998055,42.66931013258382
510,19.166610000011417,-71.83324679998054,42.884319301760996
511,19.166610000011417,-71.79158009998054,43.00668856002183
512,19.166610000011417,-71.74991339998053,43.026561599514075
513,19.166610000011417,-71.70824669998052,43.05243926062767
514,19.166610000011417,-71.66657999998051,43.14611417585163
515,19.124943300011424,-72.7082474999807,46.64174192743598
516,19.124943300011424,-72.6665807999807,46.7261296761908
